magnification,image_path,tile_x,tile_y,local_pitch_um,mag,base,det,stage_x_mm,stage_y_mm,stage_x_um,stage_y_um
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y007.png,17,7,1.64921124666667,400,Grp_002_SED_X017_Y007,SED,6.29,14.732,6290.0,14732.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y008.png,17,8,1.64180239111111,400,Grp_002_SED_X017_Y008,SED,6.29,14.744,6290.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y009.png,17,9,1.64180239111111,400,Grp_002_SED_X017_Y009,SED,6.291,14.757,6291.0,14757.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y010.png,17,10,1.642987808,400,Grp_002_SED_X017_Y010,SED,6.29,14.769,6290.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y011.png,17,11,1.645654996,400,Grp_002_SED_X017_Y011,SED,6.291,14.782,6291.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y012.png,17,12,1.64476593333333,400,Grp_002_SED_X017_Y012,SED,6.29,14.794,6290.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y013.png,17,13,1.64328416222222,400,Grp_002_SED_X017_Y013,SED,6.291,14.807,6291.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y014.png,17,14,1.644321402,400,Grp_002_SED_X017_Y014,SED,6.29,14.819,6290.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y015.png,17,15,1.63587530666667,400,Grp_002_SED_X017_Y015,SED,6.291,14.832,6291.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y016.png,17,16,1.64772947555556,400,Grp_002_SED_X017_Y016,SED,6.29,14.844,6290.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y017.png,17,17,1.64476593333333,400,Grp_002_SED_X017_Y017,SED,6.291,14.857,6291.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X017_Y018.png,17,18,1.64624770444444,400,Grp_002_SED_X017_Y018,SED,6.29,14.87,6290.0,14870.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y000.png,18,0,1.645654996,400,Grp_002_SED_X018_Y000,SED,6.273,14.644,6273.0,14644.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y001.png,18,1,1.65069301777778,400,Grp_002_SED_X018_Y001,SED,6.273,14.657,6273.0,14657.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y002.png,18,2,1.65217478888889,400,Grp_002_SED_X018_Y002,SED,6.273,14.669,6273.0,14669.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y003.png,18,3,1.645654996,400,Grp_002_SED_X018_Y003,SED,6.273,14.682,6273.0,14682.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y004.png,18,4,1.8520286675,400,Grp_002_SED_X018_Y004,SED,6.273,14.694,6273.0,14694.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y005.png,18,5,1.64772947555556,400,Grp_002_SED_X018_Y005,SED,6.273,14.707,6273.0,14707.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y006.png,18,6,1.64476593333333,400,Grp_002_SED_X018_Y006,SED,6.273,14.719,6273.0,14719.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y007.png,18,7,1.64328416222222,400,Grp_002_SED_X018_Y007,SED,6.273,14.732,6273.0,14732.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y008.png,18,8,1.64476593333333,400,Grp_002_SED_X018_Y008,SED,6.273,14.744,6273.0,14744.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y009.png,18,9,1.64476593333333,400,Grp_002_SED_X018_Y009,SED,6.273,14.757,6273.0,14757.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y010.png,18,10,1.64180239111111,400,Grp_002_SED_X018_Y010,SED,6.273,14.769,6273.0,14769.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y011.png,18,11,1.642987808,400,Grp_002_SED_X018_Y011,SED,6.274,14.782,6274.0,14782.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y012.png,18,12,1.64476593333333,400,Grp_002_SED_X018_Y012,SED,6.273,14.794,6273.0,14794.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y013.png,18,13,1.64180239111111,400,Grp_002_SED_X018_Y013,SED,6.274,14.807,6274.0,14807.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y014.png,18,14,1.49604999636364,400,Grp_002_SED_X018_Y014,SED,6.273,14.819,6273.0,14819.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y015.png,18,15,1.64328416222222,400,Grp_002_SED_X018_Y015,SED,6.274,14.832,6274.0,14832.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y016.png,18,16,1.64624770444444,400,Grp_002_SED_X018_Y016,SED,6.273,14.844,6273.0,14844.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y017.png,18,17,1.638987026,400,Grp_002_SED_X018_Y017,SED,6.274,14.857,6274.0,14857.0
400,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X018_Y018.png,18,18,1.64032062,400,Grp_002_SED_X018_Y018,SED,6.273,14.87,6273.0,14870.0
